,text,id
374,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                Search for:                                                                      Other links:  Other links:                               Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",d6c4e3e0-b1e8-4683-991a-c320de0699a7
375,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         The objective of this course is to help students understand standard econometric tools and how they can be used in empirical research and practical applications. The course will emphasize a number of important issues in Financial Econometrics and Macroeconometrics with the applications in RATS and STATA. The examples from Macroeconometrics include: the nature of Indian business cycle variables; the decomposition of a series into its temporary and permanent components; estimation of the demand for money; the estimation of structural VARs and estimation of cointegration. The examples from Financial Econometrics include: ARCH–GARCH models of volatility; tests of the term structure of interest rates; purchasing power parity; covered interest parity; and an examination of nonlinearities in financial data. At the end of this course students will obtain a thorough and complete understanding of major issues of time series analysis and will be able to conduct their own research. The prerequisite for this course is Mathematics of economics, Statistics for economics, and Econometrics I. Prerequisite: ECO 5401 (Econometrics I)                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",34e6dafc-0595-4324-8e6a-91ca969bb3a0
376,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         The objective of this course is to help students understand standard econometric tools and how they can be used in empirical research and practical applications. The course will emphasize a number of important issues in Financial Econometrics and Macroeconometrics with the applications in RATS and STATA. The examples from Macroeconometrics include: the nature of Indian business cycle variables; the decomposition of a series into its temporary and permanent components; estimation of the demand for money; the estimation of structural VARs and estimation of cointegration. The examples from Financial Econometrics include: ARCH–GARCH models of volatility; tests of the term structure of interest rates; purchasing power parity; covered interest parity; and an examination of nonlinearities in financial data. At the end of this course students will obtain a thorough and complete understanding of major issues of time series analysis and will be able to conduct their own research. The prerequisite for this course is Mathematics of economics, Statistics for economics, and Econometrics I.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",1cdaab9e-d3c8-4865-875a-0d3580945f09
377,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                Search for:                                                                      Other links:  Other links:         History of Chemistry, Atomic Theory of Matter, Discovery of Nucleus, Basic Quantum Mechanics, Wave-Particle Duality of Radiation and Matter, Particle-Like Nature of Light, Matter as a Wave Introduction of Periodic table, Mendeleev and beyond, Elements and its behavior, Bonding and Structure, Electronic structure of multielectron atoms, VSEPR, Chemicals bonds (ionic, covalent, co-ordination, H-bond, intermolecular forces), s, p, d orbitals, VBT, Hybridization, Acid-Base Introduction to Organic Chemistry, Nomenclature of organic compounds, Aromaticity, Electrophilic and nucleophilic substitution                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",fffd8013-d813-42f7-8773-2d0e1f7a6fe6
378,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         The course will focus on issues related to Economic and Social networks.. The design of the course takes into account the fact that First year MA students will be studying game theory during this semester. Some elementary graph-theoretic concepts will also be used, but no prior knowledge will be assumed. The basic textbook for the course is Matt Jackson : Social and Economic Networks Students are also strongly recommended to browse through Jackson’s second book The Human Network. This is a non-technical discussion of many of the main topics of current research. I will also mention other references as we go along. The main topics to be discussed are the following: Introduction : why study networks; graph-theoretic concepts Measures of centrality and Power Strategic Network Formation Games on Networks Learning on networks Diffusion Networks in Some Specific Contexts                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",768860b0-3ee6-456c-af87-30363c8fae9b
379,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         The course will focus on issues related to Economic and Social networks.. The design of the course takes into account the fact that First year MA students will be studying game theory during this semester. Some elementary graph-theoretic concepts will also be used, but no prior knowledge will be assumed. The basic textbook for the course isMatt Jackson : Social and Economic Networks. Students are also strongly recommended to browse through Jackson’s second book The Human Network. This is a non-technical discussion of many of the main topics of current research. I will also mention other references as we go along.The main topics to be discussed are the following:1. Introduction : why study networks; graph-theoretic concepts2. Measures of centrality and Power3. Strategic Network Formation4. Games on Networks5. Learning on networks6. Diffusion 7. Networks in Some Specific Contexts                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",b8010b3a-51eb-483a-bd2c-1ac3138dd766
380,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         That Translation as a discipline was only established quite recently is evident of the fact that for the longest time, we have viewed translation as a secondary act: as a straightforward process of transferring meaning from one language to another. However, since the formation of the discipline, a lot of work has been done by translators and academics to push the envelope as to the politics this transfer of meaning might entail. Translation is not an innocuous linguistic act, but rife with power politics. This course aims to push its students towards thinking of translation as not simple a transfer of meaning, but an embodying of difference. It will attempt to inculcate in students a method reading that grounds itself in the politics of language. Furthermore, it will allow for students to look towards and embrace non-linguistics acts of translation as well. By the end of the course, students should be able to look beyond the readings prescribed on the various facets of translation and gather an understanding of not just what translation entails, but what it leaves out.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",c9b7bd95-e880-4907-95db-c1ba07fd428c
381,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         On December 16, 2016, the activist and scholar Angela Davis delivered a lecture in Mumbai titled “Black Lives, Dalit Lives: Histories and Solidarities.” While cautioning against the temptation of reducing one to the other, Davis pointed out that “there are many insights to be gleaned by thinking together about two different peoples and two different modes of subjugation.” In September 2020, the protests in the aftermath of the rape and murder of a Dalit woman in Hathras, UP, made explicit reference to forging global connections. The scholar Roja Singh said, “We, as a human community are capable of finding solidarity in this increasing pandemic of racist and casteist sexual violence. We raise our collective voice – Dalit Lives Matter! […] We rise from their ashes as a regenerative international solidarity group – a global movement – a cry for restorative justice and human dignity justice for all.” Davis’s lecture and Singh’s statement are recent additions to a transnational dialogue between the struggles against race and caste that goes back nearly 150 years. This conversation has included WEB Du Bois’s theorization of the global “color line,” BR Ambedkar’s anti-caste vision rooted in universals of equality and humanity, ML King’s engagements with Gandhian thought, the Dalit Panthers finding inspiration and example in the Black Panthers, TM Yesudasan’s formulation of the Dalit “double consciousness” after Du Bois, and more recently, the explicit internationalist visions of Shailaja Paik, Suraj Yengde, Yashica Dutt, Nico Slate, and Isabel Wilkerson. Taking inspiration from these ongoing dialogues, this course examines the importance of transnational solidarities in struggles against race and caste. By analyzing the encounters, borrowings, and (mis)recognitions that characterize this transnational dialogue, we will identify shared thematics and chart their evolving relationships of sympathy and solidarity. This graduate seminar will discuss a range of material—archival sources, theoretical writing, drama, poetry, fiction, life writing, film, and music—to chart this exchange across historical archives and repertoires of embodied experience.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",ab732cfd-3068-48b2-acc4-d56db4332412
382,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         This course lies at the intersection of economics and natural resource conservation, attempting toprovide students a way to critically think through interdisciplinary problems. It will provide abackground understanding about our natural environment and how issues related to resourcedepletion are being tackled. This class will provide students with the tools to critically examineglobal environmental issues, problems and their solutions. Students will also be able to understandthe impacts of these issues on social justice at multiple scales. This course will cover topics including the basics of capitalism, socialism and how they mayoverlap for natural resource governance. We discuss game theory and strategies used with specificexamples. We also examine how common property theory can be applied to real world examples ofstruggles and cooperative solutions.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",8cb09a8d-c8f7-452b-962f-ae868374413e
383,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         The purpose of this course is to understand social interactions through game theory. The design of social institutions (e.g., marriage, property rights, electoral systems, markets) and the way they function matter to every facet of our lives. Often, the outcomes depend on what game theorists call 'strategic' behaviour. This is just saying that our actions and choices are made keeping in mind the actions and choices of others. For instance, my decision to be a good citizen (in class, in life) may well depend on similar decisions by others. The outcome (e.g., pollution, global warming, traffic congestion, the spread of Covid) is the aggregate of each of these micro-decisions. Clearly these can be good or bad. Indeed, very often they are bad despite well intentioned policies. Why is that? In this course we aim to introduce multi-agent interactions using game theory. We will follow an example-based approach where intuitive reasoning would be provided to explain various phenomena as mentioned earlier. This would illuminate why co-operation can be hard and when it can be sustained. We will discuss, using examples, how one can circumvent the problem of inefficiency led by strategic interactions. Several applications from market and institution design such as voting, auctions and matching will be discussed. Further, it is interesting to model some of the observable characteristics in the biological kingdoms as strategic interactions. For instance, consider oak trees in a wood shading each other. If the surrounding trees are tall, then a tree must also grow tall to get more light. We will discuss how modeling such observations as games helps us understand evolutionary outcomes in phenotypic terms.                    Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",5f95d1d9-3f51-4ead-acaf-8e6a26f1cd59
384,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         This course studies firm and individual location decisions and how they determine the main economic forces that lead to the existence and performance of cities. The course starts by developing a simple theory of cities and its implications for city size, firm productivity, and housing prices. It then studies evidence on the impact of cities on firm and worker productivity, urban amenities, and congestion. Finally, the course will study how to evaluate the effect of new infrastructure or policy on land and housing values and overall welfare, and conclude with a brief discussion about systems of cities and industrial clusters. Prerequisites: ECO 2101 (Microeconomic Theory I), ECO 2400 (Econometrics)                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",70c39625-c64a-4858-a121-fec4481126cb
385,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         Why did Japanese society give up the gun after the initial spread and success of the technology? How did the Russian state win the frontier wars against nomadic warriors and then expand into Central Asia and Siberia? Why did Europe end up conquering and colonising various parts of the modern world and not the other way around? These are some of the questions the present course grapples with. It is a seminar course in the global history of early modern warfare. It is geared towards intensive collective reading of and discussion on important monographs about the relationship between warfare and empire-building in the early modern world (c. 1500 – c. 1800). We will closely engage with ten different books in the thirteen weeks of this course. We will begin with an overview of the various early modern empires and by discussing some of the framing issues of global military history for this period. Throughout the course, we will focus on military tactics, strategy, technology, logistics, military culture and explore their connections with state-formation and empire-building in different parts of the world. As the course will progress, we will read books on Europe, colonial America, Russia, Africa, the Ottoman Empire, the Mughal Empire, the Ming and Qing Empires of China, Southeast Asia, and the Tokugawa shogunate of Japan.                       Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",9847a18f-7e24-4706-960c-c28a3ac4b44f
386,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         “The water unites and the land divides” is a common expression in Southeast Asia. It immediately refers to the archipelagic characters of the mainland and island Southeast Asia, but it also draws attention to the centrality of oceans in connecting people across time and space. The oceans have historically brought together people from different continents, countries and contexts, similar to a single water body in a deep forest that unites all the animals there. On the waters and shores of the seas, many civilizations and cultures have risen and fallen, and thousands of humans have prospered and perished in their unsurmountable yet eternal ambition to control the oceanic wilderness. In this course, we explore the long histories of ocean-human entanglements, by looking at specific themes such as thalassophobia (fear of ocean), thalassophilia (love of ocean), thalassocracy (maritime state), along with diverse productions and circulations of knowledge systems and navigational practices. With a focus on the Indian Ocean bordering Asia, Africa and Australia and on a period between 800 and 1800 CE we shall see how the oceans dominated the human history. The course will introduce you to some foundational debates and issues in the fields of oceanic histories, and it will help you understand long histories that transcend national and continental borders and chronological brackets.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",1d4ada21-e2ff-4f19-bd7b-6cfc0f2019f7
387,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         Among the most vivid images of China’s modern history have been the extremes of decadent imperial courts and starving peasants. China’s sixteenth-century commercial revolution, in the context of the growing international trade in silver, transformed social and cultural life in every corner of society. Since then, arguments about the distribution of resources and the proper remedy for inequality have been central to political and social movements, especially during the twentieth century. In this course we will examine the economic bases of income inequality in Chinese history, investigate strategies Chinese governments and individuals have used to mitigate rural and urban poverty, and come to appreciate how these economic realities affected people at all levels of Chinese society. Wealth and poverty were experienced differently according to factors including (but not limited to) gender, age, level of education, disability, sexuality, ethnicity, and location. We will read primary sources which illuminate a wide range of perspectives and consider, in conversation with the secondary literature, how to synthesise these materials.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",c0d0c76f-ef0b-4982-bc4f-c040d1bb26f6
388,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         What is good? What it Justice? Is evil permitted in the service of the state? This course examines some of the canonical texts of the Western Political Tradition that were significant in shaping thinking about the normative political theory. Through these texts it will range over a number of important questions: the nature of political obligation, the ends of life, the relationship between virtue and politics, the nature of justice, property rights, the nature of the state, the nature of the self. The emphasis will be to come to terms with important arguments in these areas, while also understanding these major texts in their own right. This course equips you with the arguments and historical background for most of the debates in contemporary political thought as well.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",c581b483-e263-4d8e-aab9-b9ef546d216c
389,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                Search for:                                                                      Other links:  Other links:         This course is an introduction to nineteenth and twentieth century political though. It is organised around two large themes. Roughly the first half of the course focuses on the question of freedom. What does it mean to be free? What is the conception of the Self that is at the centre of the nineteenth century debates over freedom? The second half focuses on distributive justice. What is Justice, and how might one think of the material distribution of goods as impinging upon freedom?                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",9c202df4-f69f-479a-a9d4-6465cc126357
390,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                Search for:                                                                      Other links:  Other links:         This course is an introduction to nineteenth and twentieth century political though. It is organised around two large themes. Roughly the first half of the course focuses on the question of freedom. What does it mean to be free? What is the conception of the Self that is at the centre of the nineteenth century debates over freedom? The second half focuses on distributive justice. What is Justice, and how might one think of the material distribution of goods as impinging upon freedom?                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",98983de9-8a14-4a03-be60-434eeadb0107
391,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         Ever since its institutionalisation as a university discipline in the course of the 19th century, history — along with the vast majority of social sciences — have been entrapped in “methodological nationalism”, the assumption that nations are the natural units for study, thus equating society with the nation-state, and conflating national interests with the purposes of the social sciences. Questions thus very often get reduced to explanations limited to national parameters without taking account of broader dynamics and relations. In the context of nations that gained independence from European colonialist in the post-WW II era, Postcolonial Studies have sought to engage with this nationalist framework by attempting to situate their histories especially during the colonial period as a process of resistance to European imperial domination and imposition of the latter’s outlook and values. However, a number of questions and issues are thus blindsided in this systematically agonistic perspective, or for that matter in its opposite, a free-flowing diffusionist model based on a simple-minded Whiggish model of progress. This course looks to go beyond this double-bind in order to examine a whole swathe of historical questions — migrations; the administration of imperial spaces; scientific, technological and cultural transfers; the formation of globalised elites; the construction of knowledge through processes of intercultural interaction … just a few examples of phenomena that traditional national historiographies are not tailored to confront. Based on case-studies from early-modern and modern history, this course will present and discuss different historiographical approaches to transnational and global processes, their fields of applicability, as well as their limitations: diffusionism, comparativism, connected, entangled, circulatory and cross-roads history, to name some of them. This course is ideally suited to students in the humanities and social sciences. Suggested Readings Fredrik Barth, Ethnic Groups and Boundaries: The Social Organisation of Culture Difference (London: George Allen & Unwin, 1969). George Basalla, “The Spread of Western Science,” Science, 156, N° 3775 (May, 1967): 611-622. https://doi.org/10.1126/science.156.3775.611. Mark Bloch, “A Contribution Towards a Comparative History of European Societies,”in Idem, Land and Work in Mediaeval Europe. Selected Papers (London: Routledge & Kegan Paul, 1967). Nancy L. Green. “The Comparative Method and Poststructural Structuralism: New Perspectives for Migration Studies,” Journal of American Ethnic History, 13, 4 (1994): 3-22. Nancy L. Green, The Limits of Transnationalism (Chicago: The University of Chicago Press, 2019). * Arnaldo Momigliano, “The Rules of the Game in the Study of Ancient History,” History and Theory, 55 (2016): 39-45. Gananath Obeyesekere, “British Cannibals: Contemplation of an Event in the Death and Resurrection of James Cook, Explorer,” Critical Inquiry, 18, 4 (1992): 630-654. Mary Louise Pratt, “Introduction: Criticism in the Contact Zone,” in Imperial Eyes: Travel Writing and Transculturation(London: Routledge, 2017). * Georg Simmel, “The Stranger,” (1908) in Idem, The Sociology of Georg Simmel, ed. Kurt Wolff (Glecoe, IL.: The Free Press, 1950). Kapil Raj. “Beyond Postcolonialism … and Postpositivism: Circulation and the Global History of Science,” Isis, 104, 2 (2013): 337-47. Kapil Raj. “Colonial Encounters and the Forging of New Knowledge and National Identities: Great Britain and India, 1760-1850,” Osiris, 15 (2000): 119-34. Kapil Raj. “Introduction: Circulation and Locality in Early Modern Science,” The British Journal for the History of Science, 43, no. 4 (2010): 513-17. * Alfred Schütz, “The Stranger: An Essay in Social Psychology,” American Journal of Sociology, 49 (1944): 499-507. Sanjay Subrahmanyam. “Connected Histories: Notes towards a Reconfiguration of Early Modern Eurasia,” Modern Asian Studies, 31, 3 (1997): 735-62. Sanjay Subrahmanyam, Three Ways to Be Alien: Travails and Encounters in the Early Modern World (Waltham, MA: Brandeis University Press, 2011). Frederick Jackson Turner, “The Significance of the Frontier in American History,” (1893) in Ibid, The Frontier in American History (New York: Henry Holt, 1920) Michael Werner and Benedicte Zimmermann, “Beyond Comparison: Histoire Croisée and The Challenge of Reflexivity,” History and Theory, 45, 1 (2006): 30-50, https://doi.org/10.1111/j.1468-2303.2006.00347.x. Richard White, The Middle Ground: Indians, Empires, and Republics in the Great Lakes Region, 1650-1815 (Cambridge: Cambridge University Press, 1991). * Required reading                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",7d5a51f7-c144-408d-9d59-74bc9c635c31
392,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         This course seeks to examine the autobiography or memoir as a literary genre, an historical archive, and an individual/community narrative.We will also consider how graphic novels, poems, and blogs can be seen as constructions of a specific kind of persona.As the definition of autobiography has expanded over time, different kinds of memoirs and autobiographies have liberated Identity as a singular noun to self-consciously manage our plural or even desired identities and playfully experiment with different notions of selfhood.In this course, we will examine the idea of “truth-telling” that is often associated with autobiographies. We also consider how the study of international autobiographies allows us a view of the local in the context of the global.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",ad1b969c-aa1f-43dc-8ccc-2c39e84c8648
393,"  Ashoka University: Leading Liberal Arts and Sciences University                                                                                                                                                                                 Search for:                                                                      Other links:  Other links:         Why do we expect the nation-state to protect us from pandemics and to repair damaged roads? According to the seventeenth-century political theorist John Locke, our conception of public welfare had to expand beyond protecting and enforcing private transactions to conceptions of the common good, order, and access to roads and markets. Yet, as many of our greatest writers have noted, we only realize that our conceptions of justice have come to encompass public duties, health care, and infrastructure in moments of crises when roads fall into ruins and bodies succumb to pandemic. In this class, we come to these concepts through the literary tradition of the zone, which is an area of artificially supported trade and legality. The most recent example of the zone with which you may be familiar is the Green Zone in Iraq, but in actuality we are surrounded by “zones,” from downtown Chicago and downtown New York to Guantanamo Bay, Rajiv Gandhi Educational City, as well as most maritime ports. We imagine zones into reality, and they become crossroads of trade, military force, finance, and communication. We will focus on literary depictions of the zone, which are organized around figures such as zombies, highwaymen, castaways, survivors, and human commodities whose freedom is traded away in free trade zones – such as slaves and indentured servants. Reading list includes Zone One, One Flea Spare, Zoo City, A Journal of the Plague Year, The Female American, and The Corpse Washer.                      Programme Interested InUndergraduate ProgrammeYoung India FellowshipYSPPhDMA - EconomicsMA EnglishMSC Biology Year of Admission2022-232023-242024-252025-26  Subscribe to our communications [current_url]     Plot No. 2, Rajiv Gandhi Education City, National Capital Region P.O. Rai, Sonepat         Haryana-131029 (India)  Ashoka University Plot no.222, Second floor, Okhla Industrial Estate, Phase III, New Delhi-110020        Email Address*                  Copyright © Ashoka University: Leading Liberal Arts and Sciences University              ",b6d73f73-94bf-4a15-9acd-75fca2a1e301
